CustID,Recency_Weeks,Freq_Weeks,Monetary,Age,NumberProducts,F_FOOD,F_DRINKS,F_TOYS,F_HEALTH_BEAUTY,F_SPORTS_OUTDOOR,F_HOUSE,F_Cleaning,F_MAGAZINES,F_GROSSERIES,F_PLANTS_ANIMALS,F_CLOTHES,F_BABY,F_ENTERTAINMENT,F_COMPUTERS,F_SOUND_IMAGE,F_APPLIANCES,M_FOOD,M_DRINKS,M_TOYS,M_HOUSE,M_Cleaning,M_HEALTH_BEAUTY,M_SPORTS_OUTDOOR,M_MAGAZINES,M_GROSSERIES,M_PLANTS_ANIMALS,M_CLOTHES,M_BABY,M_ENTERTAINMENT,M_COMPUTERS,M_SOUND_IMAGE,M_APPLIANCES,M_SUM,F_MAX,validate1,validate2,validate3,validate4,validate5,Loyalty
1766,0,4,84.9,30,35,3,1,1,0,0,0,2,3,3,0,0,0,0,0,0,0,16.98,1.38,9.99,0,25.1,0,0,3.2,28.25,0,0,0,0,0,0,0,84.9,3,0,0,0,0,0,4
1768,13,6,351.72,16,65,5,3,0,0,0,2,2,0,3,0,0,0,0,0,0,0,245.52,9.87,0,28.19,57.46,0,0,0,10.68,0,0,0,0,0,0,0,351.72,5,0,0,0,0,0,-7
1769,21,5,127.76,17,49,4,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,55.8,20.04,0,0,35.31,0,0,2.25,14.36,0,0,0,0,0,0,0,127.76,4,0,0,0,0,0,-16
1770,3,42,1757.72,17,642,41,20,2,2,0,6,30,5,41,8,1,0,0,0,0,0,571,71.63,20.98,71.09,184.12,141.36,0,53.13,520.92,33.54,89.95,0,0,0,0,0,1757.72,41,0,0,0,0,0,39
1771,0,44,3338.18,52,1396,41,40,1,0,0,22,40,5,41,0,4,1,0,0,0,0,1388.04,386.39,54.99,133.63,568.26,0,0,36.31,660.66,0,105.91,3.99,0,0,0,0,3338.18,41,0,0,0,0,0,44
1772,0,23,736.26,47,250,21,2,0,0,0,2,14,2,14,2,3,0,0,0,0,0,290.4,13.46,0,17.56,215.21,0,0,21.1,126.09,27.48,24.96,0,0,0,0,0,736.26,21,0,0,0,0,0,23
1775,0,52,5538.45,58,1564,52,39,1,2,0,15,33,22,49,34,7,0,0,0,0,0,2491.84,680.43,4,152.08,524.94,26.88,0,60.79,1058.45,482.15,56.89,0,0,0,0,0,5538.45,53,0,0,0,0,0,52
1776,1,15,593.37,24,229,14,4,0,0,0,5,13,1,11,2,0,0,0,0,0,0,189.8,28.06,0,33.4,192.04,0,0,1.99,143.91,4.17,0,0,0,0,0,0,593.37,14,0,0,0,0,0,14
1778,21,3,44.06,26,16,3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,9.73,0,0,32.48,0,0,0,0,0.66,1.19,0,0,0,0,0,0,44.06,3,0,0,0,0,0,-18
1779,2,25,900.1,39,268,16,20,1,1,0,1,11,3,13,0,4,0,0,0,0,0,282.97,230.06,85.47,1.48,95.78,18.57,0,29.26,54.71,0,101.8,0,0,0,0,0,900.1,20,0,0,0,0,0,23
1780,0,44,2492.7,69,815,43,32,4,3,0,6,21,6,41,5,0,0,0,0,0,0,1101.09,321.45,69.96,57.83,243.43,36.18,0,48.74,541.78,72.24,0,0,0,0,0,0,2492.7,43,0,0,0,0,0,44
1781,2,1,63.61,17,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18.89,0,0,13.99,0,0,0,0,30.73,0,0,0,0,0,0,0,63.61,1,0,0,0,0,0,-1
1782,0,40,1990.34,48,872,40,35,0,0,0,1,28,0,39,0,1,0,0,0,0,0,1291.16,194.69,0,0.49,175.75,0,0,0,325.83,0,2,0,0,0,0,0,1989.92,40,0,0.42,0,0,0,40
1783,18,1,37.98,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98,1,0,0,0,0,0,-17
1785,0,52,3172.93,54,943,52,13,4,4,0,12,27,30,32,12,1,0,0,0,0,0,1361.95,254.73,47.95,131.07,732.91,27.45,0,142.07,357.17,100.65,16.98,0,0,0,0,0,3172.93,61,0,0,0,0,0,52
1787,14,4,77.91,23,35,2,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0,16.46,25.94,0,13.98,0,0,0,4.49,16.9,0,0,0,0,0,0,0,77.77,3,0,0.14,0,0,0,-10
1789,2,32,1739.28,16,578,29,11,2,0,0,8,18,7,20,1,1,4,0,1,0,0,653.36,39.74,20.98,106.84,500.9,0,0,110.54,211.55,18.96,36.97,32.45,0,6.99,0,0,1739.28,29,0,0,0,0,0,30
1790,18,1,9.67,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,0,0,0,0,0,0,0,0,0,9.67,1,0,0,0,0,0,-17
1791,1,15,560.71,51,235,15,13,1,0,0,1,7,0,11,0,0,0,0,0,0,0,319.17,53.82,6.99,1.49,95.8,0,0,0,79.44,0,0,0,0,0,0,0,556.71,15,0,4,0,0,0,14
1792,0,42,6001.71,71,1927,38,37,4,0,0,11,35,13,37,27,9,1,0,0,0,0,3475.13,588.2,155.71,47.05,379.32,0,0,45.56,979.68,152.28,174.79,3.99,0,0,0,0,6001.71,38,0,0,0,0,0,42
1793,2,31,874.67,32,248,27,7,1,0,0,6,16,3,16,0,0,0,0,0,0,0,370.22,91.96,7.98,27.92,172.84,0,0,3.95,198.8,0,0,0,0,0,0,0,873.67,27,0,1,0,0,0,29
1794,7,29,1712.96,23,682,29,22,1,0,0,1,20,2,28,3,0,1,0,0,0,0,938.34,172.4,8.99,6.99,179.73,0,0,1.94,376.92,12.67,0,12.98,0,0,0,0,1710.96,29,0,2,0,0,0,22
1795,15,3,319.67,16,134,3,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,181.86,58.61,2.99,0,23.2,0,0,0,53.01,0,0,0,0,0,0,0,319.67,3,0,0,0,0,0,-12
1796,2,11,731.96,38,316,11,8,0,0,0,4,7,6,11,5,0,0,0,0,0,0,318.07,43.79,0,11.26,62.18,0,0,35.11,218.75,32.8,0,0,0,0,0,0,721.96,11,0,10,0,0,0,9
1797,2,19,369.57,27,85,6,11,0,10,0,12,10,1,8,0,0,0,0,0,0,0,13.33,8.46,0,59.18,54.51,212.26,0,1.4,20.43,0,0,0,0,0,0,0,369.57,12,0,0,0,0,0,17
1798,50,2,162.14,40,68,2,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,56.24,11.89,0,19.77,24.82,4.29,0,0,45.13,0,0,0,0,0,0,0,162.14,2,0,0,0,0,0,-48
1799,1,45,2140.32,41,612,42,38,1,6,0,7,38,1,37,1,0,0,0,0,0,0,503.1,527.48,2.99,15.27,466.33,133.6,0,0.85,486.22,4.48,0,0,0,0,0,0,2140.32,42,0,0,0,0,0,44
1800,0,16,1286.73,46,365,15,7,4,0,0,5,12,3,12,1,0,2,0,0,0,0,474.95,41.04,195.42,41.39,307.18,0,0,28.95,167.53,2.29,0,27.98,0,0,0,0,1286.73,15,0,0,0,0,0,16
1801,22,2,69.5,24,49,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,28.4,12.92,2,0,2.66,0,0,0,23.52,0,0,0,0,0,0,0,69.5,2,0,0,0,0,0,-20
1803,7,30,3303.73,46,655,30,23,4,0,0,3,9,2,28,7,1,0,0,0,0,0,1947.93,706.06,52.46,22.44,81.63,0,0,7.98,404.07,48.75,0.49,0,0,0,0,0,3271.81,30,0,31.92,0,0,0,23
1804,0,47,2339.33,55,823,44,11,0,0,0,8,18,6,32,2,5,0,0,0,0,0,975.48,55.26,0,44.5,433.09,0,0,48.69,692.66,7.77,81.88,0,0,0,0,0,2339.33,44,0,0,0,0,0,47
1805,0,36,709.74,29,267,27,25,0,5,0,8,12,2,23,7,4,0,0,0,0,0,237.93,46.15,0,40.7,106.61,83.01,0,1.95,111.76,20.68,60.95,0,0,0,0,0,709.74,27,0,0,0,0,0,36
1807,4,10,641.33,31,309,10,9,0,0,0,0,7,2,10,0,0,0,0,0,0,0,329.9,14.82,0,0,39.63,0,0,59.74,197.24,0,0,0,0,0,0,0,641.33,10,0,0,0,0,0,6
1808,0,45,4696.08,58,1376,45,40,1,3,0,14,38,2,41,0,3,1,0,0,0,1,1967.11,587.99,14.99,165.32,1001.36,24.68,0,13.93,764.88,0,144.84,4.99,0,0,0,5.99,4696.08,45,0,0,0,0,0,45
1809,0,52,7644.46,67,2855,52,48,1,4,0,11,46,5,52,4,2,4,0,0,0,0,4245.37,884.57,14.99,48.64,315.94,121.29,0,8.08,1726.68,35.13,109.93,133.84,0,0,0,0,7644.46,53,0,0,0,0,0,52
1810,2,22,797.61,17,293,20,8,0,0,0,3,6,1,18,1,0,0,0,0,0,0,328.42,42.24,0,26.34,207.67,0,0,1.25,180.7,10.99,0,0,0,0,0,0,797.61,20,0,0,0,0,0,20
1811,3,29,630.81,20,205,24,9,0,5,0,4,17,1,19,1,2,0,0,0,0,0,180.58,17.44,0,22.87,206.53,94.72,0,1.58,71.13,2.99,32.97,0,0,0,0,0,630.81,24,0,0,0,0,0,26
1812,16,1,58.84,24,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.98,0.96,0,49.98,0,0,0,0,4.92,0,0,0,0,0,0,0,58.84,1,0,0,0,0,0,-15
1813,3,23,2510.29,70,672,22,21,0,0,0,5,21,0,16,4,0,0,0,0,0,0,926.34,675.75,0,122.11,505.26,0,0,0,240.54,40.29,0,0,0,0,0,0,2510.29,22,0,0,0,0,0,20
1814,0,8,1813.5,71,438,7,4,2,1,0,3,8,3,8,3,0,0,0,0,0,0,911.6,115.82,54.97,25.72,196.85,7.17,0,24.69,445.7,30.98,0,0,0,0,0,0,1813.5,8,0,0,0,0,0,8
1815,0,32,2349.6,65,735,23,12,0,15,0,10,23,3,20,0,0,3,0,0,0,0,469.57,99.82,0,79.08,801.27,314.73,0,14.24,537.95,0,0,32.94,0,0,0,0,2349.6,23,0,0,0,0,0,32
1816,2,25,1741.94,29,582,24,17,2,1,0,8,16,5,22,2,0,0,0,0,0,0,576.62,157.34,119.88,109.87,362.89,1.49,0,50.66,330.21,17.98,0,0,0,0,0,0,1726.94,24,0,15,0,0,0,23
1817,0,24,3469.52,49,1354,24,22,5,1,0,9,22,4,24,1,3,1,0,0,0,0,1513.6,168.16,82.43,45.28,762.32,2.59,0,22.49,852.19,1.49,12.98,5.99,0,0,0,0,3469.52,24,0,0,0,0,0,24
1818,0,38,2729.12,51,909,35,15,4,7,0,8,22,12,27,10,8,0,0,0,0,0,1032.44,130.76,93.94,135.28,287.54,405.25,0,91.38,321.46,61.83,166.24,0,0,0,0,0,2726.12,35,0,3,0,0,0,38
1819,0,29,772.71,66,322,27,6,0,1,0,4,17,3,19,1,1,1,0,0,0,0,363.8,26.46,0,3.65,128.66,8.99,0,25.49,161.71,0.99,42.97,9.99,0,0,0,0,772.71,27,0,0,0,0,0,29
1820,5,9,367.06,25,170,9,4,0,0,0,2,6,1,8,1,0,0,0,0,0,0,161.53,6.51,0,3.48,79.35,0,0,13.52,99.68,2.99,0,0,0,0,0,0,367.06,9,0,0,0,0,0,4
1821,18,20,230.18,18,108,17,10,0,5,0,1,6,1,10,0,0,0,0,0,0,0,76.13,19.76,0,1.49,31.82,81.74,0,0.99,18.21,0,0,0,0,0,0,0,230.14,17,0,0.04,0,0,0,2
1822,13,4,149.31,41,62,3,3,0,0,0,2,1,0,4,0,0,0,0,0,0,0,42.15,74.77,0,4.48,1.69,0,0,0,26.22,0,0,0,0,0,0,0,149.31,4,0,0,0,0,0,-9
1823,0,52,3402.83,64,1036,52,30,0,3,0,13,33,12,42,26,0,0,0,0,0,0,1566.34,343.69,0,121.85,536.68,21.52,0,39.15,543.91,229.69,0,0,0,0,0,0,3402.83,57,0,0,0,0,0,52
1824,0,52,2726.96,28,942,48,33,4,16,0,16,44,14,43,2,0,0,0,0,0,0,707.4,172.29,10.48,135.46,907.55,102.52,0,43.08,622.98,18.26,0,0,0,0,0,0,2720.02,48,0,6.94,0,0,0,52
1827,0,49,3773.41,39,840,47,38,1,0,0,3,28,8,49,9,1,0,0,0,0,0,1618.13,475.87,169.9,12.45,405.44,0,0,47.12,880.65,161.85,2,0,0,0,0,0,3773.41,49,0,0,0,0,0,49
1828,17,3,65.02,18,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.44,0,0,0,21.94,0,0,0,35.64,0,0,0,0,0,0,0,65.02,1,0,0,0,0,0,-14
1830,1,19,1125.89,54,371,18,14,0,2,0,5,10,4,15,5,1,0,0,0,0,0,603.6,56.24,0,9.65,173.99,60.75,0,19.44,160.3,31.94,9.98,0,0,0,0,0,1125.89,18,0,0,0,0,0,18
1832,16,25,797.66,25,376,21,19,1,0,0,7,13,3,19,0,0,0,0,0,0,0,415.94,37.13,3,50.83,149.9,0,0,4.82,136.04,0,0,0,0,0,0,0,797.66,21,0,0,0,0,0,9
1833,2,13,1625.1,26,154,12,5,1,0,0,4,8,1,9,2,0,0,0,0,0,0,529.67,397.77,9.99,31.47,453.68,0,0,0.65,190.72,11.15,0,0,0,0,0,0,1625.1,12,0,0,0,0,0,11
1834,19,12,202.27,16,70,6,7,0,2,0,0,7,0,9,0,0,1,0,0,0,0,19.37,64.39,0,0,50.56,33.99,0,0,18.96,0,0,15,0,0,0,0,202.27,9,0,0,0,0,0,-7
1835,9,13,373.4,34,120,7,4,1,1,0,2,4,2,4,3,1,1,0,0,0,0,80.85,50.91,3.49,12.67,64.06,5.59,0,48.6,46.32,25.95,16.97,17.99,0,0,0,0,373.4,7,0,0,0,0,0,4
1837,52,1,9.26,30,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.27,0,0,0,0,0,0,4.99,0,0,0,0,0,9.26,1,1,0,0,0,0,-51
1838,1,36,2119.05,38,636,33,19,1,0,0,4,32,0,30,4,1,0,0,0,0,0,1016.49,161.14,24.99,30.17,612.03,0,0,0,256.19,8.06,9.98,0,0,0,0,0,2119.05,33,0,0,0,0,0,35
1839,0,30,1170.33,66,327,25,9,5,2,0,8,16,2,19,0,8,0,0,1,0,0,293.1,72.45,121.93,107.98,218.73,27.26,0,13.56,161.49,0,137.84,0,0,12.99,0,0,1167.33,25,0,3,0,0,0,30
1840,1,52,6007.16,69,1739,52,52,1,0,0,12,50,44,49,2,2,0,0,0,0,1,3009.71,1148.91,3.99,156.41,836.17,0,0,131.88,601.33,3.78,55.96,0,0,0,0,19.99,5968.13,54,1,39.03,0,0,0,51
1841,0,52,4174.6,49,1361,52,31,2,5,0,12,40,10,48,3,3,0,0,0,0,0,2124.36,278.96,4.99,64.36,918.66,90.63,0,21.69,633.74,15.25,21.96,0,0,0,0,0,4174.6,53,0,0,0,0,0,52
1842,3,17,621.22,32,149,14,4,1,1,0,5,8,3,5,0,3,0,0,0,0,0,260.07,32.85,12.99,19.05,125.97,34.49,0,33.01,47.88,0,54.91,0,0,0,0,0,621.22,14,0,0,0,0,0,14
1843,7,5,133.71,37,46,4,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,61.04,23.84,0,0,17.05,0,0,2.5,29.28,0,0,0,0,0,0,0,133.71,4,0,0,0,0,0,-2
1844,40,4,118.94,18,48,4,0,0,0,0,2,2,2,3,0,1,1,0,0,0,0,44.88,0,0,3.39,18.28,0,0,21.47,19.95,0,3.99,6.98,0,0,0,0,118.94,4,0,0,0,0,0,-36
1845,0,13,587.4,57,144,13,3,0,1,0,4,7,1,7,0,1,0,0,0,0,0,233.23,18.96,0,64.15,70.54,32.65,0,22.39,91.49,0,49.99,0,0,0,0,0,583.4,13,0,4,0,0,0,13
1846,0,52,816.22,43,372,38,8,6,1,0,5,16,39,36,0,8,0,0,0,0,0,122.57,7.31,81.92,28.96,73.3,8.29,0,254.64,106.47,0,131.76,0,0,0,0,0,815.22,39,0,1,0,0,0,52
1847,5,42,2190.25,31,930,41,27,0,17,0,3,18,8,36,3,1,0,0,0,0,0,957.25,89.71,0,19.63,143.04,272.11,0,39.05,635.23,7.26,26.97,0,0,0,0,0,2190.25,41,0,0,0,0,0,37
1848,0,36,1024.42,33,329,36,16,1,10,0,6,19,0,24,0,0,1,0,0,0,0,398.42,24.06,4.99,59.92,227.09,189.9,0,0,111.84,0,0,7.99,0,0,0,0,1024.21,36,0,0.21,0,0,0,36
1849,0,36,251.09,37,147,36,10,0,0,0,1,8,0,4,0,0,0,0,0,0,0,178.23,33.82,0,2.69,26.78,0,0,0,9.57,0,0,0,0,0,0,0,251.09,36,0,0,0,0,0,36
1850,2,28,1861.22,65,763,26,15,0,0,0,1,24,2,27,0,0,0,0,0,0,0,682.7,162.12,0,7.99,467.58,0,0,3.67,537.16,0,0,0,0,0,0,0,1861.22,27,0,0,0,0,0,26
1851,6,21,550.89,38,273,16,7,0,2,0,6,14,0,17,0,0,0,0,0,0,0,210.3,17.85,0,16.18,143.94,27.28,0,0,131.84,0,0,0,0,0,0,0,547.39,17,0,3.5,0,0,0,15
1852,0,47,3861.02,48,995,44,9,12,5,0,19,22,26,36,2,3,1,0,0,0,0,1343.51,155.18,214.3,274.29,393.99,73.66,0,496.95,817.29,6.95,63.91,5.99,0,0,0,0,3846.02,44,0,15,0,0,0,47
1853,1,32,1887.39,42,623,28,7,4,4,0,5,22,7,23,3,3,0,0,0,0,0,571.57,35.04,193.9,78.15,539.7,104.89,0,20.43,271.35,8.45,62.91,0,0,0,0,0,1886.39,28,0,1,0,0,0,31
1854,0,37,2520.09,43,902,27,22,7,15,0,15,31,8,25,14,0,3,0,0,0,0,846.2,134.14,176.83,90.86,529.96,276.71,0,33.09,275.67,107.66,0,48.97,0,0,0,0,2520.09,31,0,0,0,0,0,37
1855,0,40,3193.38,37,868,37,31,1,13,0,10,33,20,36,35,4,0,0,0,0,0,1026.49,207.03,0.99,113.37,644.17,315.7,0,64.35,497.08,278.76,44.94,0,0,0,0,0,3192.88,37,0,0.5,0,0,0,40
1856,2,24,1211.63,56,207,22,7,0,1,0,2,15,2,9,0,1,0,0,0,0,0,287.93,26.05,0,19.99,817.48,4.24,0,11.44,40.51,0,3.99,0,0,0,0,0,1211.63,22,0,0,0,0,0,22
1858,0,28,1128.46,20,393,25,16,1,0,0,9,13,5,21,1,0,0,0,0,0,0,523.05,113.49,21.97,149.37,113.04,0,0,28.3,172.17,7.07,0,0,0,0,0,0,1128.46,25,0,0,0,0,0,28
1859,0,43,2227.56,50,1106,40,36,1,8,0,5,32,11,40,12,0,0,0,0,0,0,748.65,163.77,7.99,48.3,336.23,69.61,0,50.75,777.88,24.38,0,0,0,0,0,0,2227.56,40,0,0,0,0,0,43
1860,2,22,1156.66,37,332,17,4,0,0,0,2,16,0,16,1,2,0,0,0,0,0,530.55,29.61,0,11.94,369.15,0,0,0,200.33,1.09,13.99,0,0,0,0,0,1156.66,17,0,0,0,0,0,20
1861,6,2,21.77,26,22,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6.07,2.43,0,0,0,0,0,0,13.27,0,0,0,0,0,0,0,21.77,2,0,0,0,0,0,-4
1862,2,18,466.14,18,215,17,13,0,0,0,1,13,2,17,5,0,0,0,0,0,0,154.08,29.42,0,0.99,43.15,0,0,2.05,206.47,29.7,0,0,0,0,0,0,465.86,17,0,0.28,0,0,0,16
1863,25,6,88.78,22,26,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,48.96,0,0,12.98,0,0,0,0,23.84,0,0,0,0,0,0,0,85.78,5,0,3,0,0,0,-19
1865,10,9,164.73,28,59,7,7,0,0,0,1,6,2,3,1,0,0,0,0,0,0,59.59,40.67,0,3.99,40.43,0,0,4.37,7.69,4.99,0,0,0,0,0,0,161.73,7,0,3,0,0,0,-1
1866,0,40,1585.31,61,512,39,21,2,0,0,7,17,5,36,0,0,0,0,0,0,0,762.69,151.24,7.97,56.3,222.35,0,0,24.08,360.68,0,0,0,0,0,0,0,1585.31,39,0,0,0,0,0,40
1867,0,39,3492.67,53,1024,33,20,3,0,0,8,18,5,33,17,2,0,0,0,0,0,1578.36,406.4,33.98,58.64,368.56,0,0,44.97,723.55,259.14,17.97,0,0,0,0,0,3491.57,33,0,1.1,0,0,0,39
1868,1,36,1110.2,16,356,30,9,5,0,0,12,23,5,34,0,8,0,0,0,0,0,239.19,22.01,69.97,77.98,146.91,0,0,24.09,425.27,0,104.78,0,0,0,0,0,1110.2,34,0,0,0,0,0,35
1869,2,30,4101.3,43,1108,29,23,0,0,0,7,21,12,23,10,4,0,0,0,0,0,1596.39,555.15,0,99.79,957.87,0,0,37.2,663.2,124.75,63.95,0,0,0,0,0,4098.3,29,0,3,0,0,0,28
1870,31,1,17.88,16,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.65,0.75,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,17.88,1,0,0,0,0,0,-30
1871,0,46,3396.75,40,1470,43,38,15,0,0,20,37,11,41,0,5,0,0,0,0,0,1019.61,408.74,165.3,143.96,840.88,0,0,56.14,733.66,0,25.46,0,0,0,0,0,3393.75,43,0,3,0,0,0,46
1872,1,22,432.3,21,222,20,9,0,0,0,4,8,0,14,0,2,0,0,0,0,1,198.14,38.01,0,27.77,60.82,0,0,0,43.73,0,50.84,0,0,0,0,12.99,432.3,20,0,0,0,0,0,21
1873,0,21,389.8,60,72,18,4,0,0,0,1,0,0,7,0,0,0,0,0,0,0,279.35,44.85,0,0.99,0,0,0,0,64.61,0,0,0,0,0,0,0,389.8,18,0,0,0,0,0,21
1874,1,39,2104.11,59,824,38,20,0,0,0,1,21,2,34,0,1,0,0,0,0,0,1350.49,179.14,0,32.99,148.05,0,0,2.29,371.17,0,19.98,0,0,0,0,0,2104.11,38,0,0,0,0,0,38
1875,0,30,582.4,30,378,29,20,0,1,0,4,19,8,22,0,1,0,0,0,0,0,312.86,32.05,0,20.33,92.58,13.64,0,20.98,83.97,0,5.99,0,0,0,0,0,582.4,29,0,0,0,0,0,30
1876,16,5,378.25,24,86,5,4,2,1,0,2,3,0,4,0,0,0,0,0,0,0,169.49,7.57,28.46,30.69,77.82,19.08,0,0,45.14,0,0,0,0,0,0,0,378.25,5,0,0,0,0,0,-11
1877,14,2,134.93,18,49,1,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,46.91,26.97,0,7.44,30.95,0,0,0,22.66,0,0,0,0,0,0,0,134.93,2,0,0,0,0,0,-12
1878,0,52,2263.73,73,1244,52,25,0,0,0,18,52,4,52,6,1,0,0,0,0,0,1360.84,51.83,0,71.48,352.76,0,0,9.41,401.29,8.13,7.99,0,0,0,0,0,2263.73,60,0,0,0,0,0,52
1879,0,16,1208.58,41,378,14,11,6,0,0,5,14,6,13,10,0,0,0,0,0,0,414.2,82.06,104.91,53.15,291.86,0,0,48.71,171.04,42.65,0,0,0,0,0,0,1208.58,14,0,0,0,0,0,16
1880,4,8,439.8,48,154,7,6,0,1,0,1,3,3,7,0,1,1,0,0,0,0,178.92,61.47,0,4.99,54.13,8.76,0,27.07,81.5,0,17.97,4.99,0,0,0,0,439.8,7,0,0,0,0,0,4
1881,1,39,2042.38,50,741,37,22,0,3,0,7,26,7,35,1,0,0,0,0,0,0,789.75,193.27,0,23.94,396.65,80.08,0,60.29,435.76,1.49,0,0,0,0,0,0,1981.23,37,0,61.15,0,0,0,38
1882,17,1,153.97,17,38,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,124.41,20.04,0,0,7.99,0,0,0,1.53,0,0,0,0,0,0,0,153.97,1,0,0,0,0,0,-16
1883,43,3,519.49,23,157,3,3,0,0,0,1,3,1,3,1,1,0,0,0,0,0,170.25,111.45,0,5.59,67.11,0,0,16.5,126.11,2.49,19.99,0,0,0,0,0,519.49,3,0,0,0,0,0,-40
1884,0,42,1090.46,40,480,42,24,0,2,0,3,19,18,28,1,1,0,0,0,0,0,606.02,123.39,0,20.75,120.31,15.92,0,21.43,163.66,2.99,14.99,0,0,0,0,0,1089.46,42,0,1,0,0,0,42
1886,14,4,260.56,20,77,4,3,0,0,0,1,3,0,4,0,0,0,0,0,0,0,112.72,13.02,0,0.49,40.1,0,0,0,94.02,0,0,0,0,0,0,0,260.35,4,0,0.21,0,0,0,-10
1887,2,25,2985.4,33,628,20,11,3,9,0,13,19,7,20,1,0,0,0,0,0,0,378.83,107.53,111.87,362.55,993.68,365.25,0,71.41,591.29,2.99,0,0,0,0,0,0,2985.4,20,0,0,0,0,0,23
1889,1,34,998.76,28,450,31,28,1,3,0,3,22,1,26,0,1,0,0,0,0,0,506.79,122.57,4.99,16.47,145.25,34.01,0,1.79,136.9,0,9.99,0,0,0,0,0,978.76,31,0,20,0,0,0,33
1890,12,1,8.27,16,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,5.28,0,0,0,0,0,0,0,0,8.27,1,0,0,0,0,0,-11
1893,2,4,82.68,19,35,4,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,38.78,1.91,0,0,23.28,0,0,0,18.71,0,0,0,0,0,0,0,82.68,4,0,0,0,0,0,2
1895,5,11,231.44,26,100,10,3,0,1,0,1,8,0,6,1,1,0,0,0,0,0,118.3,9.72,0,0.99,60.46,1.99,0,0,20.02,17.97,1.99,0,0,0,0,0,231.44,10,0,0,0,0,0,6
1896,25,5,196.95,21,55,2,2,0,0,0,3,4,2,1,0,0,0,0,0,0,0,11.82,31.38,0,10.47,70.05,0,0,18.39,54.84,0,0,0,0,0,0,0,196.95,4,0,0,0,0,0,-20
1897,0,6,173.32,25,88,6,2,0,0,0,4,3,0,5,0,0,0,0,0,0,0,113.93,10.41,0,15.46,2.46,0,0,0,31.06,0,0,0,0,0,0,0,173.32,6,0,0,0,0,0,6
1898,2,9,290.29,40,104,8,2,0,0,0,4,4,1,6,1,0,0,0,0,0,0,119.53,1.06,0,31.02,77.86,0,0,8.98,44.55,3.29,0,0,0,0,0,0,286.29,8,0,4,0,0,0,7
1899,8,15,167.27,19,39,11,2,0,0,0,0,2,0,8,2,0,0,0,0,0,0,50.29,2.28,0,0,4.58,0,0,0,33.14,76.98,0,0,0,0,0,0,167.27,11,0,0,0,0,0,7
1900,10,1,38.21,22,22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16.68,1.27,0,1.49,0,0,0,0,18.77,0,0,0,0,0,0,0,38.21,1,0,0,0,0,0,-9
1901,14,13,220.93,34,101,9,3,0,0,0,2,4,0,11,0,0,0,0,0,0,0,101.3,3.46,0,7.27,28.45,0,0,0,80.45,0,0,0,0,0,0,0,220.93,11,0,0,0,0,0,-1
1902,1,52,5270.32,72,1567,52,52,5,6,0,12,50,2,52,3,0,0,0,0,0,0,2004.99,1374.35,201.9,92.51,414.58,80.54,0,2.36,1066.3,6.75,0,0,0,0,0,0,5244.28,57,1,26.04,0,0,0,51
1903,1,32,589.87,51,206,29,24,0,1,0,2,11,0,17,0,0,0,0,0,0,0,318.74,99.47,0,30.98,43.48,7.99,0,0,89.21,0,0,0,0,0,0,0,589.87,29,0,0,0,0,0,31
1905,0,26,2060.46,24,652,26,20,0,5,0,3,23,2,24,4,0,0,0,0,0,0,1054.78,75.39,0,6.37,456.68,31.94,0,3.28,419.99,12.03,0,0,0,0,0,0,2060.46,26,0,0,0,0,0,26
1906,2,24,2390.81,16,829,23,18,0,1,0,5,23,4,22,2,0,1,0,0,0,0,995.86,218.87,0,31.99,559.91,8.24,0,5.65,545.33,14.97,0,9.99,0,0,0,0,2390.81,23,0,0,0,0,0,22
1907,1,46,1505.51,59,826,40,34,3,1,0,10,24,20,32,17,0,0,0,0,0,1,775.12,138.56,21.47,43.82,148.32,7.77,0,76.28,251.85,35.33,0,0,0,0,0,5.99,1504.51,40,0,1,0,0,0,45
